InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
10342-6,SKU072,Synthetic retail product,4,2024-05-03,8.32,10342,United Kingdom
10342-7,SKU066,Synthetic retail product,3,2024-03-21,1.45,10342,United Kingdom
10342-8,SKU021,Synthetic retail product,4,2024-10-05,10.35,10342,United Kingdom
10342-8,SKU015,Synthetic retail product,5,2024-10-05,7.89,10342,United Kingdom
10343-0,SKU072,Synthetic retail product,5,2024-08-07,8.06,10343,United Kingdom
10343-0,SKU100,Synthetic retail product,3,2024-08-07,16.34,10343,United Kingdom
10343-1,SKU064,Synthetic retail product,3,2024-12-06,6.5,10343,United Kingdom
10343-1,SKU086,Synthetic retail product,4,2024-12-06,11.6,10343,United Kingdom
10343-2,SKU056,Synthetic retail product,5,2024-01-04,14.67,10343,United Kingdom
10343-2,SKU017,Synthetic retail product,6,2024-01-04,11.21,10343,United Kingdom
10343-3,SKU062,Synthetic retail product,7,2024-01-15,22.94,10343,United Kingdom
10343-3,SKU038,Synthetic retail product,3,2024-01-15,18.35,10343,United Kingdom
10343-4,SKU086,Synthetic retail product,3,2024-10-03,5.66,10343,United Kingdom
10343-4,SKU019,Synthetic retail product,5,2024-10-03,10.04,10343,United Kingdom
10343-5,SKU074,Synthetic retail product,4,2024-07-02,7.87,10343,United Kingdom
10344-0,SKU070,Synthetic retail product,2,2024-08-21,9.01,10344,United Kingdom
10344-0,SKU031,Synthetic retail product,2,2024-08-21,8.76,10344,United Kingdom
10344-1,SKU073,Synthetic retail product,1,2024-02-03,1.18,10344,United Kingdom
10344-1,SKU063,Synthetic retail product,5,2024-02-03,14.97,10344,United Kingdom
10344-1,SKU089,Synthetic retail product,4,2024-02-03,6.06,10344,United Kingdom
10344-2,SKU016,Synthetic retail product,5,2024-06-02,3.87,10344,United Kingdom
10344-2,SKU093,Synthetic retail product,6,2024-06-02,7.87,10344,United Kingdom
10344-3,SKU047,Synthetic retail product,6,2024-11-15,2.99,10344,United Kingdom
10345-0,SKU048,Synthetic retail product,7,2024-08-25,32.9,10345,United Kingdom
10345-0,SKU092,Synthetic retail product,7,2024-08-25,2.01,10345,United Kingdom
10345-1,SKU031,Synthetic retail product,4,2024-03-18,13.59,10345,United Kingdom
10345-2,SKU061,Synthetic retail product,7,2024-10-15,9.23,10345,United Kingdom
10345-2,SKU036,Synthetic retail product,7,2024-10-15,23.47,10345,United Kingdom
10345-3,SKU051,Synthetic retail product,2,2024-03-17,6.23,10345,United Kingdom
10345-3,SKU076,Synthetic retail product,2,2024-03-17,6.04,10345,United Kingdom
10345-4,SKU065,Synthetic retail product,2,2024-06-11,6.35,10345,United Kingdom
10345-5,SKU056,Synthetic retail product,7,2024-03-07,9.36,10345,United Kingdom
10345-6,SKU007,Synthetic retail product,6,2024-07-17,6.03,10345,United Kingdom
10345-7,SKU099,Synthetic retail product,3,2024-01-13,4.92,10345,United Kingdom
10345-7,SKU051,Synthetic retail product,3,2024-01-13,15.22,10345,United Kingdom
10345-7,SKU026,Synthetic retail product,5,2024-01-13,8.08,10345,United Kingdom
10345-8,SKU060,Synthetic retail product,3,2024-07-07,9.11,10345,United Kingdom
10345-8,SKU031,Synthetic retail product,6,2024-07-07,11.71,10345,United Kingdom
10345-8,SKU050,Synthetic retail product,1,2024-07-07,8.22,10345,United Kingdom
10346-0,SKU038,Synthetic retail product,7,2024-03-22,18.77,10346,United Kingdom
10346-0,SKU010,Synthetic retail product,5,2024-03-22,10.95,10346,United Kingdom
10347-0,SKU030,Synthetic retail product,3,2024-04-30,4.94,10347,United Kingdom
10347-0,SKU088,Synthetic retail product,6,2024-04-30,6.53,10347,United Kingdom
10347-1,SKU096,Synthetic retail product,5,2024-12-18,10.61,10347,United Kingdom
10347-2,SKU010,Synthetic retail product,6,2024-10-23,11.52,10347,United Kingdom
10347-2,SKU094,Synthetic retail product,7,2024-10-23,8.62,10347,United Kingdom
10347-2,SKU094,Synthetic retail product,7,2024-10-23,8.96,10347,United Kingdom
10347-3,SKU089,Synthetic retail product,5,2024-11-17,7.09,10347,United Kingdom
10347-4,SKU042,Synthetic retail product,3,2024-12-01,5.88,10347,United Kingdom
10347-5,SKU099,Synthetic retail product,2,2024-02-11,8.76,10347,United Kingdom
10347-6,SKU023,Synthetic retail product,7,2024-11-23,2.21,10347,United Kingdom
10347-6,SKU060,Synthetic retail product,4,2024-11-23,8.83,10347,United Kingdom
10347-7,SKU011,Synthetic retail product,1,2024-01-22,3.29,10347,United Kingdom
10347-7,SKU098,Synthetic retail product,6,2024-01-22,7.87,10347,United Kingdom
10347-7,SKU095,Synthetic retail product,1,2024-01-22,9.17,10347,United Kingdom
10347-8,SKU089,Synthetic retail product,3,2024-10-20,5.06,10347,United Kingdom
10347-8,SKU033,Synthetic retail product,5,2024-10-20,5.96,10347,United Kingdom
10348-0,SKU049,Synthetic retail product,6,2024-03-23,5.07,10348,United Kingdom
10348-1,SKU061,Synthetic retail product,4,2024-02-29,3.51,10348,United Kingdom
10348-1,SKU082,Synthetic retail product,4,2024-02-29,5.59,10348,United Kingdom
10348-2,SKU070,Synthetic retail product,3,2024-04-11,5.46,10348,United Kingdom
10348-2,SKU071,Synthetic retail product,7,2024-04-11,9.52,10348,United Kingdom
10348-3,SKU080,Synthetic retail product,5,2024-11-15,14.55,10348,United Kingdom
10348-4,SKU036,Synthetic retail product,7,2024-02-18,4.4,10348,United Kingdom
10348-4,SKU013,Synthetic retail product,5,2024-02-18,9.68,10348,United Kingdom
10348-4,SKU085,Synthetic retail product,3,2024-02-18,3.7,10348,United Kingdom
10348-5,SKU025,Synthetic retail product,6,2024-04-15,2.33,10348,United Kingdom
10348-6,SKU022,Synthetic retail product,5,2024-03-18,6.79,10348,United Kingdom
10348-6,SKU022,Synthetic retail product,5,2024-03-18,12.19,10348,United Kingdom
10348-7,SKU066,Synthetic retail product,2,2024-08-05,11.24,10348,United Kingdom
10348-7,SKU057,Synthetic retail product,3,2024-08-05,19.08,10348,United Kingdom
10348-8,SKU065,Synthetic retail product,6,2024-06-21,13.78,10348,United Kingdom
10348-8,SKU009,Synthetic retail product,6,2024-06-21,7.09,10348,United Kingdom
10348-8,SKU059,Synthetic retail product,6,2024-06-21,6.17,10348,United Kingdom
10348-9,SKU089,Synthetic retail product,6,2024-03-06,8.16,10348,United Kingdom
10348-9,SKU022,Synthetic retail product,7,2024-03-06,26.29,10348,United Kingdom
10348-9,SKU026,Synthetic retail product,7,2024-03-06,6.8,10348,United Kingdom
10348-10,SKU092,Synthetic retail product,1,2024-10-26,7.31,10348,United Kingdom
10349-0,SKU058,Synthetic retail product,2,2024-12-22,2.49,10349,United Kingdom
10349-1,SKU016,Synthetic retail product,2,2024-05-31,8.82,10349,United Kingdom
10349-2,SKU035,Synthetic retail product,1,2024-02-13,6.09,10349,United Kingdom
10349-2,SKU096,Synthetic retail product,4,2024-02-13,5.79,10349,United Kingdom
10349-3,SKU095,Synthetic retail product,1,2024-03-31,16.34,10349,United Kingdom
10349-3,SKU049,Synthetic retail product,2,2024-03-31,5.49,10349,United Kingdom
10349-3,SKU049,Synthetic retail product,4,2024-03-31,2.15,10349,United Kingdom
10349-4,SKU016,Synthetic retail product,3,2024-12-18,4.45,10349,United Kingdom
10349-4,SKU023,Synthetic retail product,2,2024-12-18,6.25,10349,United Kingdom
10349-5,SKU051,Synthetic retail product,7,2024-11-16,4.47,10349,United Kingdom
10349-5,SKU029,Synthetic retail product,5,2024-11-16,5.93,10349,United Kingdom
10350-0,SKU002,Synthetic retail product,6,2024-09-17,11.57,10350,United Kingdom
10350-0,SKU066,Synthetic retail product,7,2024-09-17,19.82,10350,United Kingdom
10351-0,SKU006,Synthetic retail product,4,2024-03-20,7.03,10351,United Kingdom
10351-0,SKU054,Synthetic retail product,7,2024-03-20,6.19,10351,United Kingdom
10351-1,SKU021,Synthetic retail product,6,2024-02-13,4.96,10351,United Kingdom
10351-1,SKU019,Synthetic retail product,3,2024-02-13,4.63,10351,United Kingdom
10351-2,SKU051,Synthetic retail product,4,2024-01-11,4.63,10351,United Kingdom
10352-0,SKU085,Synthetic retail product,2,2024-10-03,27.86,10352,United Kingdom
10352-0,SKU020,Synthetic retail product,5,2024-10-03,11.55,10352,United Kingdom
10352-1,SKU038,Synthetic retail product,7,2024-05-22,7.33,10352,United Kingdom
10352-2,SKU094,Synthetic retail product,7,2024-08-17,6.77,10352,United Kingdom
10352-2,SKU041,Synthetic retail product,3,2024-08-17,15.79,10352,United Kingdom
10352-3,SKU026,Synthetic retail product,4,2024-04-20,19.51,10352,United Kingdom
10352-3,SKU027,Synthetic retail product,7,2024-04-20,18.68,10352,United Kingdom
10352-4,SKU036,Synthetic retail product,4,2024-09-29,5.57,10352,United Kingdom
10352-4,SKU020,Synthetic retail product,6,2024-09-29,19.18,10352,United Kingdom
10352-5,SKU047,Synthetic retail product,1,2024-05-08,10.16,10352,United Kingdom
10352-5,SKU068,Synthetic retail product,7,2024-05-08,25.15,10352,United Kingdom
10352-5,SKU063,Synthetic retail product,6,2024-05-08,10.43,10352,United Kingdom
10353-0,SKU016,Synthetic retail product,7,2024-09-15,6.46,10353,United Kingdom
10353-0,SKU007,Synthetic retail product,4,2024-09-15,5.33,10353,United Kingdom
10353-1,SKU010,Synthetic retail product,5,2024-03-30,8.1,10353,United Kingdom
10353-2,SKU009,Synthetic retail product,3,2024-05-26,5.13,10353,United Kingdom
10353-2,SKU042,Synthetic retail product,4,2024-05-26,8.49,10353,United Kingdom
10353-3,SKU002,Synthetic retail product,5,2024-10-17,33.95,10353,United Kingdom
10353-3,SKU033,Synthetic retail product,6,2024-10-17,23.19,10353,United Kingdom
10353-3,SKU087,Synthetic retail product,5,2024-10-17,24.56,10353,United Kingdom
10353-4,SKU086,Synthetic retail product,3,2024-10-12,6.32,10353,United Kingdom
10353-4,SKU086,Synthetic retail product,3,2024-10-12,18.08,10353,United Kingdom
10353-4,SKU096,Synthetic retail product,7,2024-10-12,18.05,10353,United Kingdom
10353-5,SKU001,Synthetic retail product,2,2024-10-15,8.25,10353,United Kingdom
10353-6,SKU042,Synthetic retail product,7,2024-07-28,4.38,10353,United Kingdom
10353-6,SKU021,Synthetic retail product,6,2024-07-28,6.45,10353,United Kingdom
10353-7,SKU097,Synthetic retail product,1,2024-12-01,12.45,10353,United Kingdom
10354-0,SKU080,Synthetic retail product,1,2024-02-27,28.6,10354,United Kingdom
10354-0,SKU056,Synthetic retail product,3,2024-02-27,14.67,10354,United Kingdom
10354-0,SKU028,Synthetic retail product,5,2024-02-27,9.97,10354,United Kingdom
10354-1,SKU077,Synthetic retail product,3,2024-09-20,13.41,10354,United Kingdom
10354-1,SKU059,Synthetic retail product,6,2024-09-20,9.59,10354,United Kingdom
10354-2,SKU028,Synthetic retail product,6,2024-08-01,18.96,10354,United Kingdom
10354-2,SKU029,Synthetic retail product,5,2024-08-01,3.3,10354,United Kingdom
10354-2,SKU034,Synthetic retail product,6,2024-08-01,3.24,10354,United Kingdom
10354-3,SKU010,Synthetic retail product,5,2024-12-13,9.05,10354,United Kingdom
10354-4,SKU079,Synthetic retail product,6,2024-08-31,3.32,10354,United Kingdom
10354-4,SKU053,Synthetic retail product,5,2024-08-31,6.84,10354,United Kingdom
10354-4,SKU057,Synthetic retail product,4,2024-08-31,9.97,10354,United Kingdom
10354-5,SKU042,Synthetic retail product,5,2024-04-28,9.03,10354,United Kingdom
10354-5,SKU090,Synthetic retail product,5,2024-04-28,11.3,10354,United Kingdom
10354-6,SKU043,Synthetic retail product,2,2024-04-28,9.52,10354,United Kingdom
10354-6,SKU014,Synthetic retail product,3,2024-04-28,12.43,10354,United Kingdom
10354-6,SKU011,Synthetic retail product,1,2024-04-28,11.78,10354,United Kingdom
10354-7,SKU020,Synthetic retail product,1,2024-04-07,4.02,10354,United Kingdom
10354-8,SKU023,Synthetic retail product,2,2024-09-23,4.47,10354,United Kingdom
10354-8,SKU096,Synthetic retail product,5,2024-09-23,5.42,10354,United Kingdom
10354-9,SKU020,Synthetic retail product,5,2024-07-22,15.12,10354,United Kingdom
10354-10,SKU070,Synthetic retail product,2,2024-06-11,7.02,10354,United Kingdom
10354-10,SKU042,Synthetic retail product,6,2024-06-11,5.36,10354,United Kingdom
10355-0,SKU030,Synthetic retail product,5,2024-05-06,6.16,10355,United Kingdom
10355-1,SKU042,Synthetic retail product,1,2024-01-22,10.58,10355,United Kingdom
10355-2,SKU053,Synthetic retail product,5,2024-10-27,2.47,10355,United Kingdom
10355-3,SKU098,Synthetic retail product,1,2024-11-19,6.84,10355,United Kingdom
10356-0,SKU047,Synthetic retail product,5,2024-02-13,6.16,10356,United Kingdom
10356-1,SKU015,Synthetic retail product,6,2024-09-28,18.28,10356,United Kingdom
10357-0,SKU024,Synthetic retail product,7,2024-12-03,12.12,10357,United Kingdom
10357-0,SKU070,Synthetic retail product,4,2024-12-03,7.66,10357,United Kingdom
10357-1,SKU090,Synthetic retail product,6,2024-05-02,5.21,10357,United Kingdom
10357-1,SKU007,Synthetic retail product,4,2024-05-02,17.63,10357,United Kingdom
10357-1,SKU025,Synthetic retail product,5,2024-05-02,4.18,10357,United Kingdom
10357-2,SKU022,Synthetic retail product,6,2024-06-02,2.66,10357,United Kingdom
10357-2,SKU043,Synthetic retail product,2,2024-06-02,20.94,10357,United Kingdom
10357-3,SKU020,Synthetic retail product,5,2024-03-29,2.05,10357,United Kingdom
10357-4,SKU041,Synthetic retail product,4,2024-11-14,5.3,10357,United Kingdom
10357-4,SKU081,Synthetic retail product,2,2024-11-14,9.12,10357,United Kingdom
10357-5,SKU031,Synthetic retail product,3,2024-11-15,17.78,10357,United Kingdom
10357-5,SKU083,Synthetic retail product,3,2024-11-15,4.65,10357,United Kingdom
10357-5,SKU070,Synthetic retail product,1,2024-11-15,14.23,10357,United Kingdom
10357-6,SKU094,Synthetic retail product,1,2024-02-10,26.48,10357,United Kingdom
10357-7,SKU039,Synthetic retail product,4,2024-02-20,9.56,10357,United Kingdom
10357-7,SKU032,Synthetic retail product,7,2024-02-20,5.65,10357,United Kingdom
10357-8,SKU065,Synthetic retail product,7,2024-05-23,11.2,10357,United Kingdom
10358-0,SKU032,Synthetic retail product,2,2024-12-28,3.55,10358,United Kingdom
10358-0,SKU095,Synthetic retail product,6,2024-12-28,9.05,10358,United Kingdom
10358-1,SKU018,Synthetic retail product,2,2024-09-18,4.63,10358,United Kingdom
10358-1,SKU021,Synthetic retail product,7,2024-09-18,7.26,10358,United Kingdom
10358-1,SKU085,Synthetic retail product,5,2024-09-18,4.45,10358,United Kingdom
10358-2,SKU041,Synthetic retail product,2,2024-11-06,12.34,10358,United Kingdom
10358-2,SKU034,Synthetic retail product,2,2024-11-06,4.56,10358,United Kingdom
10358-2,SKU014,Synthetic retail product,4,2024-11-06,4.88,10358,United Kingdom
10358-3,SKU080,Synthetic retail product,1,2024-02-24,11.68,10358,United Kingdom
10358-4,SKU039,Synthetic retail product,5,2024-03-26,3.41,10358,United Kingdom
10358-4,SKU041,Synthetic retail product,4,2024-03-26,12.7,10358,United Kingdom
10358-5,SKU072,Synthetic retail product,7,2024-07-25,8.28,10358,United Kingdom
10358-5,SKU046,Synthetic retail product,1,2024-07-25,9.9,10358,United Kingdom
10358-5,SKU011,Synthetic retail product,3,2024-07-25,7.37,10358,United Kingdom
10358-6,SKU056,Synthetic retail product,1,2024-08-08,14.12,10358,United Kingdom
10358-6,SKU027,Synthetic retail product,2,2024-08-08,10.87,10358,United Kingdom
10358-7,SKU006,Synthetic retail product,7,2024-01-11,10.01,10358,United Kingdom
10358-7,SKU034,Synthetic retail product,2,2024-01-11,7.06,10358,United Kingdom
10358-7,SKU047,Synthetic retail product,4,2024-01-11,3.6,10358,United Kingdom
10358-8,SKU059,Synthetic retail product,4,2024-02-06,32.68,10358,United Kingdom
10358-8,SKU051,Synthetic retail product,5,2024-02-06,11.27,10358,United Kingdom
10358-9,SKU078,Synthetic retail product,5,2024-05-02,9.07,10358,United Kingdom
10358-9,SKU078,Synthetic retail product,2,2024-05-02,6.47,10358,United Kingdom
10358-9,SKU066,Synthetic retail product,2,2024-05-02,8.04,10358,United Kingdom
10358-10,SKU020,Synthetic retail product,2,2024-06-29,16.59,10358,United Kingdom
10358-10,SKU064,Synthetic retail product,4,2024-06-29,7.86,10358,United Kingdom
10358-10,SKU056,Synthetic retail product,2,2024-06-29,5.95,10358,United Kingdom
10358-11,SKU011,Synthetic retail product,5,2024-12-06,8.98,10358,United Kingdom
10358-11,SKU015,Synthetic retail product,1,2024-12-06,11.51,10358,United Kingdom
10359-0,SKU054,Synthetic retail product,7,2024-03-21,7.14,10359,United Kingdom
10359-0,SKU056,Synthetic retail product,6,2024-03-21,7.08,10359,United Kingdom
10359-0,SKU046,Synthetic retail product,1,2024-03-21,7.26,10359,United Kingdom
10359-1,SKU055,Synthetic retail product,3,2024-11-15,23.17,10359,United Kingdom
10359-2,SKU077,Synthetic retail product,3,2024-10-08,6.84,10359,United Kingdom
10359-2,SKU035,Synthetic retail product,2,2024-10-08,5.78,10359,United Kingdom
10359-2,SKU066,Synthetic retail product,1,2024-10-08,9.64,10359,United Kingdom
10360-0,SKU084,Synthetic retail product,4,2024-08-27,10.13,10360,United Kingdom
10360-0,SKU088,Synthetic retail product,3,2024-08-27,8.67,10360,United Kingdom
10360-0,SKU075,Synthetic retail product,4,2024-08-27,10.79,10360,United Kingdom
10360-1,SKU005,Synthetic retail product,3,2024-05-16,11.33,10360,United Kingdom
10360-2,SKU013,Synthetic retail product,4,2024-02-27,14.33,10360,United Kingdom
10360-2,SKU094,Synthetic retail product,6,2024-02-27,1.2,10360,United Kingdom
10360-3,SKU057,Synthetic retail product,1,2024-07-01,4.78,10360,United Kingdom
10360-3,SKU042,Synthetic retail product,6,2024-07-01,6.56,10360,United Kingdom
10360-3,SKU023,Synthetic retail product,4,2024-07-01,5.06,10360,United Kingdom
10360-4,SKU080,Synthetic retail product,4,2024-07-14,30.56,10360,United Kingdom
10360-4,SKU005,Synthetic retail product,5,2024-07-14,16.94,10360,United Kingdom
10360-5,SKU015,Synthetic retail product,2,2024-09-16,7.5,10360,United Kingdom
10360-5,SKU025,Synthetic retail product,2,2024-09-16,10.77,10360,United Kingdom
10360-5,SKU064,Synthetic retail product,2,2024-09-16,6.19,10360,United Kingdom
10360-6,SKU057,Synthetic retail product,2,2024-01-29,8.53,10360,United Kingdom
10361-0,SKU020,Synthetic retail product,2,2024-10-31,3.2,10361,United Kingdom
10361-1,SKU010,Synthetic retail product,2,2024-08-28,6.85,10361,United Kingdom
10361-1,SKU043,Synthetic retail product,2,2024-08-28,10.71,10361,United Kingdom
10361-1,SKU054,Synthetic retail product,7,2024-08-28,3.74,10361,United Kingdom
10361-2,SKU099,Synthetic retail product,6,2024-09-26,22.79,10361,United Kingdom
10361-3,SKU084,Synthetic retail product,6,2024-05-21,14.45,10361,United Kingdom
10361-3,SKU055,Synthetic retail product,5,2024-05-21,17.23,10361,United Kingdom
10361-4,SKU046,Synthetic retail product,5,2024-06-25,11.0,10361,United Kingdom
10361-5,SKU061,Synthetic retail product,7,2024-06-17,32.48,10361,United Kingdom
10361-5,SKU005,Synthetic retail product,3,2024-06-17,19.52,10361,United Kingdom
10361-5,SKU099,Synthetic retail product,7,2024-06-17,14.14,10361,United Kingdom
10361-6,SKU049,Synthetic retail product,6,2024-10-05,7.34,10361,United Kingdom
10361-6,SKU002,Synthetic retail product,1,2024-10-05,7.27,10361,United Kingdom
10361-6,SKU011,Synthetic retail product,5,2024-10-05,7.09,10361,United Kingdom
10361-7,SKU003,Synthetic retail product,2,2024-05-29,3.2,10361,United Kingdom
10361-7,SKU049,Synthetic retail product,6,2024-05-29,13.73,10361,United Kingdom
